cataid	logmstar
3600160	9.902
3600170	10.2992
3600202	9.2176
3600206	10.8441
3600228	11.3088
3600231	10.9872
3600240	11.0048
3600241	11.1699
3600249	11.2338
3600252	11.1551
3600267	10.7366
3600271	10.6741
3600355	10.7998
3600412	10.0371
3600433	11.2874
3600434	10.744
3600493	10.0883
3600543	10.7401
3600548	10.9678
3600557	10.7478
3600560	10.7056
3600562	10.7474
3600582	10.7811
3600639	10.3507
3600676	10.3558
3600728	11.0103
3600801	9.55108
3600837	11.129
3600838	10.9066
3600869	11.2444
3600928	10.8097
3600996	9.45691
3601004	10.439
3601066	10.6461
3601143	10.8117
3601146	9.20584
3601172	11.1545
3601183	10.2355
3601186	10.6198
3601214	9.86931
3601241	9.62663
3601287	10.6633
3601386	10.6078
3601431	9.61429
3601453	10.7109
3601467	10.9065
3601478	10.3982
3601490	10.3624
3601503	10.6807
3601520	11.4349
3601521	10.865
3601572	10.463
3601644	10.3568
3601697	10.5533
3601730	9.82023
3601741	10.2147
3601747	10.0688
3601748	10.596
3601749	11.2468
3601761	10.9316
3601765	10.5624
3601815	10.5303
3601863	9.71184
3602036	10.6531
3602041	10.984
3602076	9.5894
3602079	10.6131
3602085	10.9451
3602122	10.5715
3602192	10.9163
3602208	10.2727
3602268	10.935
3602276	10.5742
3602287	11.0313
3602290	11.0937
3602310	10.6289
3602344	10.0702
3602393	11.0375
3602588	10.5848
3602601	11.1475
3602605	10.5326
3602606	10.916
3602613	10.6719
3602630	9.88133
3602674	11.3802
3602722	11.1587
3602739	10.5697
3602781	10.592
3602788	11.2054
3602801	11.1459
3602829	10.6079
3602836	10.7374
3602869	10.5247
3602870	10.9072
3602875	10.6999
3602879	10.8184
3602916	10.4151
3602924	10.7578
3602931	11.1444
3602948	10.8315
3602951	10.2797
3602953	11.3101
3603049	10.7199
3603056	10.657
3603091	10.0816
3603100	10.6697
3603105	10.4538
3603136	11.2266
3603139	10.7708
3603158	10.7923
3603200	11.2447
3603228	10.415
3603239	11.2182
3603260	10.2326
3603282	10.3714
3603295	10.3231
3603365	11.0183
3603376	10.1384
3603394	11.1519
3603398	11.0317
3603432	10.14
3603439	9.56641
3603481	10.4225
3603506	10.5974
3603529	10.5961
3603538	10.8051
3603593	11.0542
3603615	10.8888
3603677	9.86673
3603697	11.0177
3603714	10.0843
3603722	8.50579
3603730	9.49145
3603734	10.2253
3603743	9.37972
3603761	9.8034
3603764	9.78675
3603774	8.86529
3603795	10.9094
3603807	10.7799
3603811	10.6417
3603823	11.0892
3604006	11.2155
3604025	11.2604
3604028	9.45485
3604080	10.8478
3604081	11.1218
3604088	10.9341
3604110	10.8538
3604111	10.8239
3604119	10.8142
3604141	9.27109
3604144	9.193
3604205	10.3913
3604329	9.91639
3604370	10.6629
3604383	10.7832
3604387	11.1951
3604400	10.8462
3604402	11.1637
3604404	10.6861
3604413	10.9498
3604418	11.2153
3604441	9.90987
3604472	10.8201
3604530	10.289
3604627	10.0988
3604645	10.7507
3604673	11.2018
3604683	10.8476
3604726	11.5691
3604790	10.9048
3604839	10.1726
3604878	10.6868
3604899	10.5334
3604935	9.04742
3604937	9.60791
3604945	10.238
3604946	10.293
3604949	10.628
3604963	10.7421
3604964	10.1025
3604970	11.432
3604971	10.9398
3604973	10.5518
3604979	10.4162
3604987	10.4959
3605005	10.5705
3605013	11.0011
3605037	10.9761
3605042	10.7991
3605047	9.7312
3605090	10.4644
3605156	10.8587
3605162	11.2195
3605184	9.89126
3605188	10.5585
3605193	9.78564
3605195	10.9802
3605196	10.1111
3605229	10.7501
3605243	10.0597
3605244	10.7839
3605247	10.6788
3605248	10.4196
3605255	11.0943
3605256	10.9645
3605275	11.0494
3605276	10.6546
3605287	10.3459
3605298	10.13
3605309	10.7174
3605330	10.515
3605373	11.2538
3605378	11.1918
3605461	11.3693
3605475	10.1366
3605529	10.5734
3605531	10.6698
3605542	10.9166
3605546	11.262
3605548	10.2908
3605572	11.4369
3605577	10.9075
3605597	10.69
3605603	10.3262
3605609	10.2919
3605628	10.6166
3605639	10.6158
3605662	10.9609
3605748	10.3187
3605839	10.711
3605846	10.9983
3605847	10.6846
3605848	10.5237
3605852	11.0062
3605880	10.0171
3605881	10.3821
3605918	10.5927
3605946	11.3303
3605947	10.9114
3605956	11.0462
3605959	11.1823
3606022	9.79346
3606032	10.2314
3606076	10.7969
3606102	10.2158
3606141	10.1893
3606164	10.8022
3606171	10.2103
3606180	11.2077
3606198	10.4545
3606256	10.7171
3606274	10.7766
3606286	10.7248
3606308	9.73001
3606355	10.7465
3606358	10.1566
3606372	10.613
3606380	10.4835
3606395	11.338
3606422	10.2695
3606427	10.892
3606429	10.5844
3606431	10.8121
3606432	10.8179
3606433	11.1219
3606441	10.853
3606451	11.1905
3606454	10.6237
3606466	10.1561
3606508	10.7085
3606605	10.2052
3606633	10.2032
3606660	10.244
3606695	11.0892
3606711	11.0663
3606721	10.9104
3606735	11.1088
3606762	10.8167
3606778	10.5169
3606915	10.9713
3606919	10.3712
3606952	10.3579
3606960	10.6229
3606971	11.3719
3606992	10.3721
3607034	10.6771
3607092	10.4999
3607124	10.6036
3607125	10.7167
3607126	10.5386
3607147	9.48282
3607154	10.7676
3607161	9.96897
3607162	10.689
3607179	10.172
3607189	10.778
3607193	10.3314
3607198	9.85172
3607209	10.015
3607223	10.8166
3607237	10.4314
3607264	9.47141
3607283	10.6716
3607308	10.5587
3607358	10.5716
3607371	10.2742
3607391	10.3232
3607426	10.3901
3607431	10.4472
3607435	9.58808
3607453	10.6924
3607458	9.25235
3607462	9.2373
3607494	10.0297
3607518	10.2546
3607549	10.147
3607555	10.3227
3607581	9.74872
3607584	10.9861
3607600	10.6406
3607630	10.5723
3607657	10.2731
3607736	10.8773
3607739	10.7309
3607791	9.1704
3607797	11.4633
3607801	10.7987
3607823	11.3816
3607837	10.8131
3607868	10.8747
3607970	10.6296
3607998	10.7532
3608008	10.2214
3608070	10.8672
3608096	10.8796
3608120	11.1249
3608199	11.116
3608220	10.7403
3608230	11.2618
3608252	10.2174
3608291	10.2786
3608318	10.843
3608321	10.6283
3608331	11.0473
3608333	11.2213
3608334	11.2382
3608336	11.1066
3608338	11.2959
3608367	10.775
3608455	10.1031
3608550	11.1883
3608565	10.1926
3608652	11.0742
3608696	10.2666
3608766	10.4632
3608771	10.5311
3608773	10.9767
3608792	10.9996
3608793	10.8371
3608797	9.15453
3608954	10.3536
3608956	10.6272
3608961	10.7283
3608962	11.4529
3608977	10.8669
3608981	11.0752
3609012	9.93357
3609013	10.3312
3609014	10.6043
3609022	10.6864
3609050	10.997
3609059	11.0062
3609192	10.5697
3609196	9.88522
3609200	11.1652
3609202	10.0578
3609209	10.0332
3609217	10.3191
3609250	10.8282
3609255	10.9228
3609257	8.94341
3609285	11.0297
3609303	9.95998
3609315	10.9223
3609318	10.9091
3609331	10.2607
3609335	9.76498
3609337	10.6022
3609417	10.62
3609452	10.9032
3609474	10.4121
3609493	10.923
3609508	11.0777
3609514	11.2056
3609517	11.0073
3609541	11.2716
3609542	8.53836
3609548	10.8078
3609581	9.97709
3609649	10.2415
3609696	10.107
3609700	10.6869
3609729	11.1899
3609743	10.3286
3609773	9.43844
3609783	10.6281
3609793	10.9248
3609807	11.0822
3609814	10.9207
3609818	10.9187
3609823	10.881
3609824	10.9864
3609830	11.0772
3609834	10.1935
3609849	10.3864
3609923	9.91056
3609937	11.036
3609962	10.5545
3609993	10.5358
3609999	9.21567
3610017	10.6228
3610032	10.628
3610035	10.5251
3610042	10.0548
3610046	10.1383
3610066	9.7787
3610068	10.6971
3610076	10.7052
3610183	10.7571
3610187	10.9646
3610192	10.589
3610198	10.8705
3610210	10.9834
3610241	10.4486
3610244	10.6418
3610265	10.4309
3610432	10.6294
3610455	10.264
3610503	10.1498
3610512	10.034
3610513	9.96496
3610516	11.0191
3610532	9.91709
3610535	10.0626
3610536	10.7802
3610615	9.68707
3610662	11.4315
3610665	10.5839
3610667	10.2679
3610697	10.7834
3610718	10.3462
3610729	10.9592
3610784	10.0755
3610786	10.6517
3610788	10.3661
3610792	10.8249
3610797	11.0102
3610799	10.9799
3610808	10.549
3610812	10.6096
3610813	11.3158
3610834	10.3147
3610846	11.0716
3610990	10.6442
3611057	10.4209
3611065	10.8271
3611069	11.4211
3611070	11.0234
3611073	10.7539
3611074	11.2871
3611075	11.1309
3611086	10.9004
3611088	11.0425
3611090	11.1998
3611092	11.1794
3611100	11.2467
3611101	11.2578
3611116	11.0883
3611126	10.7095
3611128	10.9934
3611138	8.94201
3611151	11.1412
3611177	10.8478
3611191	10.6632
3611203	10.7688
3611218	10.9008
3611329	10.189
3611348	10.6686
3611349	10.5583
3611368	11.2886
3611370	10.7016
3611397	10.9545
3611418	11.1698
3611424	11.1566
3611429	11.0206
3611432	10.9608
3611443	10.3808
3611447	10.2218
3611459	10.2678
3611475	11.238
3611476	10.4755
3611514	10.7015
3611517	10.6485
3611530	10.3991
3611603	10.3277
3611614	8.94754
3611635	10.1725
3611660	10.7074
3611668	10.9698
3611671	11.2311
3611694	10.8026
3611702	11.1464
3611708	10.9987
3611719	10.6947
3611726	11.0907
3611741	10.9262
3611757	10.9345
3611796	10.3858
3611802	10.8692
3611832	10.5609
3611848	10.0471
3611872	10.1184
3611880	10.2603
3611927	10.7863
3611933	10.9806
3611936	10.4611
3611937	10.8316
3611938	10.7896
3611940	11.1412
3611943	11.0869
3611955	10.5083
3611956	11.1973
3611957	9.89128
3611964	11.0764
3611969	10.8082
3611971	10.8912
3611977	10.7676
3611981	10.7864
3611983	10.5273
3611984	10.8773
3612104	10.2699
3612150	10.8345
3612169	10.4965
3612195	10.6308
3612210	9.96553
3612226	11.2828
3612227	10.8893
3612229	9.88528
3612239	11.0154
3612244	10.7955
3612245	10.8674
3612252	11.0528
3612256	10.7919
3612258	11.2359
3612262	10.8499
3612273	11.0902
3612291	10.6029
3612298	11.0813
3612446	11.0136
3612448	10.1566
3612552	9.73942
3612566	8.96289
3612578	11.2348
3612617	8.68009
3612650	9.95071
3612654	10.7121
3612659	9.2021
3612664	11.0805
3612677	10.5921
3612697	10.6573
3612704	10.0922
3612710	10.2415
3612727	10.8545
3612728	10.0421
3612760	10.7951
3612761	10.4901
3612775	10.9011
3612821	10.795
3612851	11.0611
3612923	10.3185
3612925	10.7464
3612928	10.9883
3612931	10.0478
3612958	11.3423
3612960	10.8929
3612974	11.0155
3612983	10.6389
3613035	10.6847
3613067	10.9085
3613085	10.7789
3613090	10.5499
3613102	10.853
3613107	9.68512
3613116	10.9348
3613120	10.7338
3613122	11.0215
3613123	11.1131
3613124	10.9694
3613132	9.69004
3613150	10.7214
3613162	10.6749
3613171	10.2685
3613176	10.1747
3613183	10.9604
3613190	10.7167
3613191	10.8912
3613204	10.6815
3613217	10.8691
3613236	10.1068
3613352	9.77699
3613367	10.6694
3613422	11.0942
3613445	11.1492
3613457	8.90086
3613466	10.6117
3613554	10.8381
3613565	10.9679
3613604	10.5536
3613618	11.3103
3613621	11.2314
3613633	10.8989
3613636	10.3887
3613640	11.2413
3613643	10.8807
3613655	10.9349
3613674	10.6863
3613683	8.78102
3613712	10.8162
3613730	10.7448
3613731	10.9814
3613741	10.8709
3613790	10.156
3613793	9.79645
3613801	10.7927
3613841	11.0668
3613845	10.9981
3613882	10.3589
3613886	10.716
3613890	11.0494
3613891	11.0975
3613895	10.5268
3613899	9.11935
3613900	10.8578
3613902	10.6124
3613916	9.45351
3613924	10.7383
3613934	10.9768
3613941	11.2432
3613972	11.2158
3613979	10.5977
3614006	9.34126
3614010	11.2979
3614012	10.9818
3614019	10.9591
3614096	9.67444
3614099	10.4144
3614101	10.4674
3614105	11.3118
3614118	10.4363
3614124	10.0874
3614130	11.2476
3614133	11.1344
3614136	11.1468
3614153	10.9441
3614169	10.6353
3614177	10.6404
3614219	10.8595
3614220	10.4732
3614225	10.602
3614310	10.0368
3614323	10.9744
3614337	10.617
3614345	10.062
3614362	10.9762
3614364	10.8474
3614389	11.0669
3614391	10.8863
3614392	11.3126
3614403	9.46766
3614483	10.9203
3614525	9.39441
3614543	10.5487
3614565	9.3552
3614590	10.8047
3614597	11.212
3614602	10.4693
3614617	10.4571
3614635	10.8459
3614637	9.75597
3614641	10.6629
3614723	10.1468
3614732	9.35852
3614777	10.5124
3614811	9.64245
3614830	11.1737
3614874	9.8486
3614904	10.5488
3614977	11.3071
3614998	11.0535
3615000	11.0252
3615005	10.2715
3615006	10.6923
3615088	10.0173
3615165	9.70325
3615245	10.3284
3615250	10.8277
3615261	10.3132
3615274	10.2247
3615276	10.5271
3615280	9.97316
3615366	11.0461
3615419	11.2145
3615458	10.2992
3615530	10.4614
3615624	10.4446
3615749	10.2253
3615752	10.8225
3615757	10.5055
3615766	10.9551
3615789	10.0508
3615864	8.9282
3615887	11.1971
3615924	9.76333
3615952	9.69929
3615957	10.7633
3615962	11.2133
3616002	10.636
3616025	10.9015
3616076	10.7004
3616093	10.7119
3616115	9.6903
3616129	9.59869
3616134	10.376
3616166	10.6683
3616241	10.1681
3616247	10.5744
3616316	10.4283
3616349	10.033
3616361	10.2369
3616365	10.8455
3616371	10.0023
3616385	11.0065
3616386	11.1914
3616388	10.2778
3616394	10.1325
3616406	11.2271
3616407	10.961
3616444	11.0784
3616525	10.1421
3616558	9.68214
3616570	8.6003
3616577	9.75733
3616582	10.2977
3616587	9.40547
3616588	10.8401
3616590	9.74704
3616591	10.1231
3616593	10.6627
3616601	9.53721
3616604	9.42385
3616609	9.99044
3616612	9.91058
3616613	9.8107
3616617	11.0224
3616621	10.0926
3616632	10.1552
3616641	9.5001
3616652	10.9837
3616656	11.1175
3616667	11.1952
3616694	11.6232
3616695	8.72987
3616725	8.72742
3616732	10.891
3616737	10.6565
3616813	10.4932
3616831	9.66216
3616874	10.4085
3616888	10.5821
3616893	10.5907
3616895	10.7135
3616919	8.72836
3616930	9.2131
3616938	11.297
3616941	10.6034
3616949	10.545
3616976	9.23193
3617015	10.7899
3617016	10.6576
3617054	9.99818
3617077	9.88822
3617096	11.0422
3617103	10.5972
3617119	10.954
3617130	9.80138
3617147	10.8484
3617148	10.8983
3617149	10.4834
3617158	11.302
3617159	10.5594
3617160	10.0943
3617168	10.7873
3617179	9.51809
3617194	8.88424
3617196	10.6
3617197	10.8608
3617200	10.6058
3617227	10.2535
3617310	10.0869
3617350	10.9107
3617358	10.803
3617374	10.311
3617382	11.0283
3617434	9.991
3617439	10.3889
3617446	10.6404
3617450	10.7722
3617455	10.5109
3617459	10.224
3617469	10.5048
3617487	11.0566
3617544	10.6328
3617551	9.31862
3617554	10.572
3617566	10.708
3617577	11.1143
3617586	10.9705
3617590	10.6793
3617626	10.6793
3617641	10.2278
3617671	10.7059
3617718	11.1807
3617760	10.5405
3617761	8.98594
3617771	10.9714
3617780	9.46911
3617784	10.8046
3617791	11.0767
3617798	10.9271
3617808	10.9643
3617813	11.1993
3617936	10.8841
3617952	10.1758
3617962	10.8986
3617999	11.3681
3618001	10.7908
3618009	10.6351
3618012	11.407
3618014	10.3207
3618018	10.7326
3618065	10.5712
3618071	11.1015
3618089	10.7773
3618153	11.3367
3618154	10.9051
3618157	9.81189
3618159	9.87532
3618160	9.51117
3618164	10.3748
3618170	10.0514
3618173	10.5024
3618175	10.5521
3618197	10.6939
3618226	11.5286
3618234	10.9295
3618244	11.0809
3618248	9.8939
3618254	10.8792
3618256	11.0249
3618268	10.6264
3618271	9.71907
3618280	9.84659
3618305	9.03882
3618352	10.8256
3621624	11.2137
3621637	9.35334
3621672	10.4657
3621690	10.7034
3621696	10.1141
3621728	10.4083
3621770	11.0045
3621786	10.6027
3621796	10.4758
3621847	9.53604
3621849	10.3173
3621870	11.1551
3621879	10.9625
3621890	10.8685
3621926	9.30165
3621952	11.1745
3621956	10.9899
3621964	11.2196
3621991	10.9572
3622064	10.7074
3622116	10.9758
3622131	10.3914
3622141	10.0623
3622165	9.96437
3622166	8.55376
3622171	10.9601
3622179	10.4435
3622182	10.3372
3622198	10.572
3622202	10.961
3622224	10.6992
3622228	11.2212
3622249	10.1022
3622261	11.0558
3622270	10.9439
3622319	11.4215
3622327	9.34256
3622332	10.0475
3622333	11.0166
3622405	10.185
3622443	10.488
3622448	10.9274
3622453	10.1041
3622456	11.1758
3622458	10.8874
3622465	10.6822
3622466	10.5906
3622471	10.902
3622472	11.0073
3622518	11.154
3622535	10.1807
3622604	11.1339
3622697	9.75732
3622737	10.3743
3622741	10.6284
3622752	11.1312
3622783	10.557
3622805	10.3431
3622817	11.0082
3622835	10.1886
3622895	10.9881
3622922	11.1385
3622957	11.1555
3622967	10.9784
3623009	10.8512
3623031	11.2502
3623052	10.3517
3623062	11.0276
3623071	11.1411
3623133	10.0842
3623145	8.91411
3623170	9.37432
3623177	10.4311
3623178	10.7674
3623215	10.2377
3623218	9.91395
3623229	10.4644
3623241	10.9392
3623251	10.9366
3623256	10.461
3623290	11.2355
3623309	10.9073
3623347	10.8183
3623349	10.1335
3623353	10.9053
3623357	10.3988
3623371	10.7038
3623436	10.955
3623612	10.3028
3623618	10.3646
3623649	9.93803
3623690	11.0877
3623726	10.7121
3623738	9.64974
3623747	10.0155
3623758	11.2898
3623779	10.931
3623788	11.0299
3623794	10.9761
3623804	10.8317
3623809	11.2299
3623828	10.851
3623833	11.4491
3623849	10.2651
3623889	11.0036
3623946	10.4864
3623973	11.2669
3623997	10.4766
3623999	10.5962
3624098	11.3249
3624106	10.9477
3624124	10.6086
3624190	11.1291
3624246	10.9693
3624249	10.8222
3624252	11.3619
3624270	10.7009
3624290	11.4415
3624301	10.7958
3624311	10.5275
3624329	10.5849
3624440	10.5788
3624448	10.4791
3624451	11.346
3624458	11.2418
3624472	10.8328
3624475	10.8541
3624490	11.2364
3624494	8.71477
3624530	10.0783
3624561	10.7763
3624566	9.52834
3624571	10.5654
3624575	9.47597
3624604	10.9137
3624667	10.5083
3624671	10.8293
3624699	11.055
3624738	10.3344
3624747	10.5442
3624765	10.7708
3624770	10.956
3624781	10.7796
3624848	11.1343
3624875	10.691
3624877	10.3086
3624885	10.6185
3624895	10.9174
3624919	10.8407
3624926	11.1531
3624950	10.7728
3624951	10.2043
3624960	10.6816
3625018	10.8106
3625070	9.26132
3625080	10.4998
3625082	10.325
3625096	10.7664
3625112	10.4273
3625135	9.94709
3625156	10.9688
3625189	10.3015
3625200	11.0116
3625230	11.1748
3625237	10.0845
3625244	10.5886
3625251	9.69263
3625257	10.4473
3625261	10.2833
3625291	8.79583
3625292	9.81249
3625357	11.4441
3625380	9.94974
3625383	9.46721
3625428	10.7997
3625429	11.0453
3625446	9.50657
3625448	9.3133
3625457	10.3932
3625526	10.9655
3625535	11.4173
3625538	10.8036
3625565	10.9184
3625571	10.702
3625576	10.5419
3625583	10.757
3625603	10.6138
3625608	9.47366
3625665	10.6688
3625738	10.0137
3625763	10.9218
3625766	11.5136
3625788	11.1056
3625799	10.6959
3625804	10.7484
3625865	10.4569
3625882	10.7421
3625886	9.9979
3625920	10.8476
3625926	11.2713
3625977	10.9988
3626006	11.4341
3626072	10.5248
3626101	11.0278
3626181	10.1904
3626190	10.4009
3626193	10.719
3626214	10.2283
3626216	11.0419
3626246	10.2769
3626290	10.7961
3626294	10.7789
3626295	10.7766
3626325	10.9835
3626326	10.8238
3626327	10.3873
3626328	11.0961
3626330	10.7974
3626331	10.996
3626363	10.1237
3626392	10.0221
3626430	10.6194
3626439	10.459
3626445	10.526
3626450	9.78056
3626466	10.9553
3626467	10.6016
3626468	10.6289
3626471	10.8546
3626476	10.8175
3626498	10.8068
3626507	9.96336
3626514	10.349
3626517	11.2996
3626538	9.19419
3626539	9.96906
3626569	10.6307
3626602	11.2258
3626603	9.67895
3626641	10.3542
3626645	11.0589
3626677	11.1509
3626681	11.0915
3626687	11.2388
3626692	10.6088
3626693	10.8885
3626701	10.634
3626786	11.0794
3626830	10.8758
3626861	11.2633
3626873	10.9003
3626882	9.99056
3626886	11.0246
3626893	8.63073
3626898	11.0392
3626899	10.4824
3626925	9.82949
3626929	11.0504
3626961	10.4639
3626973	11.0599
3627031	10.5096
3627036	10.8651
3627038	10.0621
3627046	10.2083
3627054	8.54212
3627059	10.7675
3627060	9.98388
3627061	10.1618
3627065	8.95596
3627066	10.7183
3627074	9.93892
3627079	9.68569
3627084	10.2454
3627094	10.6936
3627095	10.7569
3627106	11.1181
3627108	10.6752
3627112	11.0942
3627115	10.7294
3627130	10.8964
3627143	10.8104
3627159	10.0212
3627161	10.9932
3627177	10.764
3627183	10.2272
3627201	11.1153
3627236	11.2071
3627252	12.632
3627253	12.4142
3627274	10.1248
3627276	11.2998
3627298	10.8733
3627306	11.2901
3627308	10.8831
3627311	9.99918
3627320	10.6351
3627321	11.0914
3627338	9.50736
3627366	10.7304
3627375	10.171
3627455	10.5404
3627493	10.6069
3627501	11.1483
3627511	10.1515
3627519	10.8376
3627537	11.0992
3627545	9.39905
3627561	11.1581
3627582	11.1322
3627605	9.44277
3627609	10.873
3627648	11.1326
3627666	10.4076
3627669	10.4787
3627686	10.4085
3627710	10.6877
3627723	10.9812
3627728	11.1322
3627766	11.0031
3627852	10.9837
3627858	10.2025
3627913	10.5685
3627916	10.2891
3627926	10.6412
3627930	10.8852
3627942	10.897
3627947	10.3542
3627968	10.3552
3628013	10.0809
3628030	10.815
3628041	10.582
3628070	10.2089
3628091	10.9
3628099	10.6853
3628100	11.1088
3628105	11.2548
3628120	10.8039
3628121	10.6787
3628148	10.9021
3628190	10.4711
3628218	10.975
3628247	11.2077
3628249	9.55798
3628267	11.1067
3628278	10.6168
3628286	11.3451
3628289	10.6692
3628291	10.9245
3628305	10.7308
3628306	11.088
3628432	10.9231
3628438	9.52757
3628449	10.7485
3628457	8.57912
3628512	10.6369
3628515	10.6189
3628521	10.7057
3628532	10.9004
3628610	10.9604
3628621	10.7647
3628622	11.504
3628628	10.346
3628631	10.7701
3628649	10.6378
3628651	11.1518
3628657	10.2858
3628683	11.3287
3628709	10.1404
3628712	10.6734
3628782	10.9381
3628809	8.65189
3628812	11.2357
3628864	10.5665
3628867	9.03477
3628880	10.1817
3628887	10.9248
3628927	9.4212
3629073	9.2535
3629093	11.2654
3629100	10.3532
3629108	10.7215
3629111	11.5683
3629128	10.6342
3629147	10.7905
3629152	11.3629
3629167	10.2507
3629182	11.0846
3629292	10.8713
3629304	11.3933
3629311	10.4955
3629319	10.8622
3629329	11.1052
3629332	9.90655
3629338	10.8134
3629369	9.79344
3629442	10.9678
3629468	11.5469
3629481	10.5004
3629509	10.1529
3629515	9.20035
3629570	10.3723
3629606	10.9138
3629653	10.7695
3629663	11.048
3629664	10.3797
3629669	10.4794
3629691	10.3924
3629703	10.8935
3629720	9.98567
3629730	11.2957
3629738	10.915
3629748	11.1563
3629751	10.9872
3629863	10.3904
3629889	10.7908
3629916	10.6266
3629951	11.6881
3629968	10.0925
3629986	9.11255
3630097	10.2008
3630108	11.1519
3630112	10.7226
3630120	11.2083
3630121	11.0568
3630142	9.79694
3630144	11.2673
3630150	11.0637
3630167	10.9201
3630179	11.1566
3630239	9.9264
3630266	10.731
3630295	9.89132
3630319	10.8134
3630364	8.60117
3630383	10.6458
3630418	10.3728
3630468	9.6932
3630474	10.8756
3630486	9.2958
3630511	10.1236
3630547	11.1091
3630564	11.198
3630593	10.7718
3630602	11.1422
3630614	10.8074
3630662	10.143
3630703	10.5017
3630710	9.20314
3630726	10.9841
3630727	11.0673
3630729	10.0329
3630786	10.6614
3630809	10.355
3630815	10.3655
3630819	10.3886
3630838	9.72876
3630895	10.8285
3630897	10.6648
3630900	10.0163
3630903	10.359
3630943	10.9852
3630950	9.79648
3630972	11.3046
3630982	11.5892
3631004	10.2223
3631045	10.4867
3631141	10.4773
3631154	10.6113
3631168	10.6343
3631173	10.7744
3631203	11.2372
3631216	10.8377
3631226	10.7011
3631227	10.7982
3631244	11.26
3631260	10.4511
3631263	10.391
3631278	10.4795
3631335	10.6066
3631445	9.80269
3631454	9.03909
3631480	9.59649
3631504	9.09418
3631542	10.7273
3631556	11.1192
3631632	10.899
3631677	10.4244
3631688	11.3267
3631694	10.7807
3631697	10.8675
3631699	10.9093
3631712	11.1277
3631742	9.91906
3631743	11.3275
3631749	10.402
3631750	10.2911
3631789	11.2311
3631831	10.6275
3631885	10.0558
3631901	10.4498
3631902	10.311
3631940	10.705
3631943	11.2522
3631967	10.7798
3632058	10.5929
3632079	10.8055
3632114	9.62603
3632131	10.5036
3632151	10.5837
3632159	11.2447
3632194	11.0381
3632195	10.4422
3632205	10.9246
3632222	10.1599
3632246	10.7616
3632252	10.802
3632264	10.8998
3632282	11.0191
3632285	11.3247
3632286	10.5624
3632321	11.0581
3632331	10.7662
3632352	10.7972
3632353	11.0098
3632354	11.3543
3632364	10.902
3632378	10.9134
3632381	11.2174
3632384	9.10179
3632386	9.70892
3632400	10.7976
3632402	10.4085
3632403	11.1295
3632413	11.0838
3632414	11.137
3632417	10.6701
3632429	10.2305
3632445	10.2676
3632446	10.2625
3632449	10.4705
3632506	10.9334
3632507	10.6975
3632530	10.7188
3632543	11.2922
3632594	10.949
3632610	9.44245
3632645	10.6974
3632648	11.0333
3632653	10.3161
3632674	10.613
3632708	9.84388
3632709	10.6552
3632730	10.8049
3632788	10.4631
3632804	10.8159
3632806	10.5776
3632819	11.0767
3632830	10.9521
3632832	10.7958
3632841	10.5779
3632842	10.9726
3632865	11.0417
3632866	11.2452
3632870	10.1276
3632872	11.0762
3632873	11.1901
3632876	10.8696
3632897	10.6062
3632917	10.6197
3632919	9.68159
3632951	10.6103
3632991	10.7744
3633095	10.6132
3633106	11.2236
3633140	10.8559
3633150	9.86694
3633154	10.8913
3633159	11.0514
3633345	10.6873
3633380	10.7231
3633382	11.1095
3633392	11.3454
3633407	10.5065
3633412	11.0949
3633416	10.6601
3633505	10.6981
3633511	11.7495
3633524	11.2491
3633541	10.6625
3633548	10.7932
3633561	10.5005
3633567	9.88548
3633570	10.6456
3633587	11.2364
3633605	11.1549
3633611	11.0295
3633613	11.406
3633626	10.1834
3633628	10.7441
3633645	11.1599
3633671	10.7499
3633687	10.7354
3633768	10.922
3633851	10.8511
3633874	10.6362
3633891	10.9002
3633894	11.5517
3633899	10.7068
3633910	10.9868
3633911	10.9354
3633913	11.5226
3633926	10.5327
3633933	11.0043
3633936	11.09
3633939	11.0658
3633940	10.4089
3633942	10.5942
3633950	9.987
3633962	10.6882
3633993	10.7999
3634126	10.917
3634127	10.793
3634136	10.4543
3634144	11.1079
3634146	11.4662
3634147	10.5572
3634161	11.1237
3634162	10.6992
3634164	11.0218
3634186	10.5071
3634202	10.5307
3634287	11.0743
3634303	9.41463
3634315	10.3816
3634350	10.297
3634358	10.9044
3634360	10.7609
3634363	10.7837
3634366	9.88097
3634368	11.4342
3634369	11.275
3634374	10.8341
3634377	11.2939
3634378	10.7568
3634407	10.7785
3634413	10.4451
3634481	10.6419
3634544	9.40942
3634556	10.9877
3634572	10.6357
3634599	10.9207
3634601	11.1949
3634610	10.6292
3634611	10.7396
3634612	10.7629
3634617	10.41
3634620	10.4978
3634622	10.8399
3634623	10.4723
3634633	10.2876
3634661	11.2138
3634665	10.3472
3634729	8.77145
3634792	10.1859
3634802	10.7489
3634816	10.6751
3634821	8.57293
3634837	10.9901
3634856	10.8129
3634863	11.3108
3634874	10.9621
3634884	11.2166
3634914	10.4389
3634976	9.138
3635042	10.6926
3635050	11.0624
3635074	10.7198
3635095	10.392
3635102	9.22231
3635117	10.1409
3635162	10.6221
3635177	10.7437
3635178	10.751
3635222	9.67614
3635227	9.3063
3635247	10.3331
3635260	10.9489
3635269	10.7811
3635287	11.5034
3635293	10.2765
3635301	10.7656
3635350	10.6482
3636167	11.0114
3668841	10.5659
