catid,logMstar,z
3.09858E+18,11.56691012,0.1844213
3.09859E+18,11.61478079,0.1813138
3.09859E+18,10.86799231,0.07625442
2.74048E+18,11.54082761,0.1769024
2.74048E+18,10.98020981,0.1202471
2.74048E+18,11.44103488,0.02829974
2.74049E+18,11.58572015,0.1751334
2.7405E+18,10.98087031,0.02960799
2.7405E+18,11.76321864,0.1699602
2.7405E+18,10.32002433,0.02808717
2.74052E+18,11.72093976,0.1928553
2.74053E+18,11.48633725,0.09461938
2.74053E+18,11.32635956,0.09474691
2.74054E+18,11.10671763,0.09490418
2.74054E+18,10.75116577,0.1018665
2.74054E+18,11.72066874,0.1005337
2.74054E+18,11.03837967,0.02972794
2.74055E+18,11.15330848,0.05845689
2.74055E+18,11.11492461,0.1131594
2.74057E+18,11.56277549,0.1764204
2.74057E+18,10.81019413,0.09957479
2.74058E+18,11.18723949,0.1503841
2.74058E+18,11.2708503,0.03021984
2.74058E+18,10.53477829,0.05004618
2.74059E+18,11.04286216,0.1018393
2.7406E+18,10.96898986,0.1004029
2.7406E+18,10.93033683,0.1020126
2.7406E+18,11.02220032,0.1100793
2.74061E+18,11.40611858,0.137595
2.74157E+18,11.80628065,0.1791662
2.74158E+18,11.76710887,0.2501881
2.74158E+18,10.33412469,0.07310912
2.74159E+18,11.4515333,0.08923146
2.74159E+18,11.36947498,0.1812752
2.74159E+18,11.06077257,0.07182641
2.7416E+18,11.50662238,0.07191466
2.7416E+18,11.44489845,0.09023742
2.74161E+18,11.67561986,0.1762132
2.74161E+18,11.66260793,0.1527874
2.74161E+18,11.27290258,0.07672138
2.74161E+18,11.29739995,0.0800041
2.74162E+18,11.83842363,0.07284985
2.74162E+18,11.37225062,0.180098
2.74162E+18,11.96664975,0.2351642
2.74162E+18,11.07429248,0.1320707
2.74162E+18,10.90729959,0.1091365
2.74163E+18,11.43824942,0.1843181
2.74163E+18,11.0478007,0.1030156
2.74164E+18,11.49409325,0.1845758
2.74165E+18,11.69109127,0.1520801
2.74165E+18,11.79442848,0.2053992
2.74166E+18,11.54073414,0.1644614
2.74166E+18,11.24014262,0.04916579
2.74168E+18,11.72433927,0.2173012
2.74169E+18,10.64288589,0.02876833
2.74169E+18,11.11200511,0.1294553
2.74169E+18,11.37968906,0.1269852
2.74169E+18,11.34463754,0.1260909
2.74169E+18,11.47915969,0.2359984
2.74169E+18,10.79156397,0.02935129
2.74169E+18,10.63244025,0.02822464
2.7417E+18,9.427040152,0.02952203
2.7417E+18,11.3751449,0.02899133
2.7417E+18,11.92798136,0.2253794
2.7417E+18,11.39399281,0.1090545
2.7417E+18,11.47757263,0.1283773
2.74172E+18,11.61192804,0.1095991
2.74172E+18,11.18703403,0.1095693
2.74173E+18,11.19637418,0.1521082
2.74173E+18,11.57118972,0.1528491
2.74173E+18,11.45443113,0.15349
2.74173E+18,10.29679221,0.02747524
2.74173E+18,11.67411606,0.1528552
2.74174E+18,11.59546654,0.2211872
2.7427E+18,11.24346103,0.0882848
2.74271E+18,11.55118456,0.1407945
2.74272E+18,11.63481536,0.1803843
2.74272E+18,10.99332661,0.09892845
2.74272E+18,11.5638096,0.181161
2.74272E+18,10.89088003,0.0285973
2.74273E+18,11.67152956,0.1307983
2.74273E+18,11.07698671,0.1305832
2.74274E+18,11.48999701,0.1782421
2.74274E+18,11.47245168,0.1156902
2.74275E+18,11.21728865,0.1398835
2.74275E+18,11.35488685,0.1168477
2.74276E+18,11.50403087,0.1792218
2.74277E+18,11.70196717,0.1485935
2.74277E+18,11.42028171,0.1474277
2.74278E+18,11.70936191,0.175954
2.74279E+18,11.15677699,0.0849697
2.74279E+18,10.65552644,0.07644838
2.74279E+18,11.50033224,0.1771076
2.74279E+18,11.66751444,0.219254
2.74279E+18,11.81452085,0.1804671
2.7428E+18,11.4404309,0.1127924
2.74281E+18,10.03911972,0.01220082
2.74281E+18,10.85002589,0.09991001
2.74283E+18,11.41732831,0.1250305
2.74284E+18,11.54783096,0.1783878
2.74284E+18,10.93643004,0.1219787
2.74285E+18,11.40913724,0.1257465
2.74286E+18,11.4135904,0.1403325
2.74382E+18,11.68476569,0.1565596
2.74382E+18,11.51367033,0.08910688
2.74382E+18,11.20703346,0.1982406
2.74382E+18,10.93844537,0.06350088
2.74383E+18,11.7079427,0.2500934
2.74383E+18,11.20248028,0.09200463
2.74384E+18,11.51810893,0.2072452
2.74384E+18,11.74954263,0.2101558
2.74388E+18,11.41420131,0.07859968
2.74388E+18,11.04925765,0.09076482
2.74389E+18,11.49183369,0.052248
2.74389E+18,10.4465838,0.07276165
2.93985E+18,10.93628334,0.106834
2.93986E+18,11.18747291,0.1520574
2.93987E+18,11.2008356,0.1264426
2.93987E+18,11.02010965,0.03093301
2.93988E+18,11.62283759,0.1965855
2.93989E+18,11.58450653,0.2007568
2.93989E+18,11.71445578,0.2201759
2.93989E+18,11.2126435,0.1528242
2.93989E+18,11.34804239,0.1172808
2.9399E+18,11.63457858,0.1577729
2.9399E+18,11.56321977,0.2017282
2.94086E+18,11.74892063,0.1945969
2.94086E+18,9.957331992,0.03093842
2.94086E+18,10.76365138,0.06408881
2.94087E+18,11.72110004,0.2679786
2.94087E+18,11.7452998,0.2281903
2.94087E+18,11.7623393,0.1925468
2.94088E+18,11.18709528,0.1177087
2.94088E+18,11.63242305,0.1926032
2.94089E+18,11.26632165,0.0480432
2.94089E+18,11.85089784,0.2486998
2.94089E+18,11.31974252,0.1597817
2.9409E+18,12.04146771,0.1605155
2.9409E+18,11.65999766,0.1632958
2.9409E+18,11.37087433,0.15758
2.9409E+18,11.61968211,0.1605904
2.94091E+18,11.46456819,0.217848
2.94091E+18,11.6133951,0.2273702
2.94092E+18,11.48800796,0.1597262
2.94092E+18,11.36457727,0.1098992
2.94093E+18,11.85814461,0.2892124
2.94093E+18,11.90751306,0.2235294
2.94094E+18,11.32657072,0.1278086
2.94095E+18,10.98393639,0.0494598
2.94095E+18,11.63373332,0.1861003
2.94095E+18,11.45221009,0.1885597
2.94096E+18,11.47953165,0.218117
2.94097E+18,11.79307003,0.07501347
2.94098E+18,11.52471767,0.2200047
2.94098E+18,11.54118333,0.1591231
2.94098E+18,10.40611389,0.06461234
2.94098E+18,11.52843745,0.1583241
2.94099E+18,10.77331527,0.06480157
3.13344E+18,10.78963819,0.02792268
3.13344E+18,11.33062352,0.1598668
3.13344E+18,11.52605028,0.05502648
3.13344E+18,11.48447392,0.1226795
3.13344E+18,11.58730546,0.1220519
3.13344E+18,11.71569566,0.1922169
3.13344E+18,11.6330468,0.209544
3.13345E+18,11.90805201,0.2380947
3.13345E+18,11.70801115,0.2404871
3.13346E+18,11.77732577,0.1082203
3.13346E+18,11.61233221,0.2156649
3.13346E+18,10.56515793,0.05437101
3.13347E+18,11.54352843,0.1380155
3.13347E+18,11.41503859,0.1361213
3.13348E+18,11.2044164,0.02326637
3.13348E+18,11.43289234,0.1383055
3.1335E+18,11.73192325,0.2497837
3.1335E+18,11.55848378,0.1384485
3.13351E+18,11.79467109,0.1334621
3.13351E+18,10.53503264,0.06335876
3.13351E+18,11.25509568,0.05658437
3.13352E+18,10.87419996,0.0561644
3.13352E+18,10.94041848,0.1306458
3.13352E+18,11.16647343,0.05647463
3.13353E+18,10.98980186,0.0568026
3.13353E+18,10.56504848,0.06379282
3.13353E+18,11.3417248,0.05576003
3.13354E+18,11.94299545,0.2515252
3.13354E+18,10.9530156,0.06388724
3.13354E+18,11.35370113,0.165463
3.13354E+18,11.42503706,0.1088657
3.13355E+18,10.73854873,0.1147834
3.13355E+18,11.25284974,0.1356133
3.13452E+18,10.7163571,0.06613903
3.13452E+18,11.53854762,0.2236059
3.13452E+18,10.96066679,0.06677427
3.13453E+18,11.97221991,0.221648
3.13453E+18,11.83160069,0.2217298
3.13454E+18,11.70994154,0.1352544
3.13454E+18,11.73304602,0.1845008
3.13454E+18,11.70454225,0.2130374
3.13454E+18,11.76958876,0.1840576
3.13455E+18,11.3086851,0.1820254
3.13455E+18,11.71477872,0.16077
3.13456E+18,11.38356602,0.0840982
3.13456E+18,11.00587907,0.1105732
3.13456E+18,11.57663071,0.1108735
3.13458E+18,11.63083026,0.1024397
3.13458E+18,11.41240488,0.05331506
3.13458E+18,11.00030183,0.06295288
3.13459E+18,11.0457621,0.1185227
3.13459E+18,11.56724055,0.232747
3.13461E+18,10.76596666,0.06150937
3.13463E+18,11.31634549,0.1630661
3.13463E+18,11.14783916,0.08128462
3.13464E+18,11.57669776,0.2148602
3.13464E+18,11.74251205,0.214976
3.13464E+18,11.42973332,0.1624417
3.13464E+18,11.88952266,0.2156688
3.13464E+18,11.57371658,0.213085
3.13464E+18,11.34986698,0.06529607
3.13465E+18,11.31156954,0.1615997
3.13466E+18,10.74150855,0.06146514
3.13466E+18,11.33243898,0.1399596
3.13466E+18,11.34720244,0.1619559
3.13467E+18,11.41820691,0.1615646
3.13467E+18,11.27792566,0.1386081
3.13468E+18,11.11764848,0.05769089
3.13563E+18,11.84082427,0.1745849
3.13564E+18,11.06012453,0.1448342
3.13565E+18,11.6927545,0.1561656
3.13565E+18,11.79401901,0.1330611
3.13566E+18,11.66649934,0.1414828
3.13566E+18,11.61300603,0.1410318
3.13567E+18,11.2516169,0.05737175
3.13567E+18,11.60452101,0.2001683
3.13567E+18,11.87695591,0.05730216
3.13568E+18,11.28463303,0.1394977
3.13568E+18,11.41194187,0.05737894
3.13569E+18,10.73349183,0.05676472
3.1357E+18,11.33856609,0.1832459
3.1357E+18,11.18974091,0.1676288
3.13571E+18,11.5604243,0.1484875
3.13571E+18,11.70368379,0.2062719
3.13572E+18,11.28741151,0.07898638
3.13572E+18,11.57304542,0.2085265
3.13572E+18,11.57231864,0.1398505
3.13573E+18,11.65416796,0.1846093
3.13574E+18,11.18987745,0.06687904
3.13575E+18,11.07698493,0.09849508
3.13575E+18,11.71728885,0.1587571
3.13576E+18,11.30760223,0.157966
3.13576E+18,11.24139385,0.1708182
3.13576E+18,11.5392944,0.1870257
3.13576E+18,11.69206728,0.1732768
3.13577E+18,11.73825573,0.2757769
3.13577E+18,11.40557694,0.18315
3.34067E+18,10.48280482,0.03084083
3.34068E+18,11.38588965,0.165369
3.34069E+18,11.27359217,0.1560327
3.34069E+18,11.4306233,0.1765066
3.34069E+18,12.10886934,0.1730634
3.3407E+18,11.61849909,0.1982974
3.3407E+18,10.44402914,0.03929446
3.34071E+18,11.54560742,0.223109
3.34071E+18,11.63857657,0.2246099
3.34071E+18,11.6494459,0.2150572
3.34071E+18,11.76849676,0.1370469
3.34167E+18,11.09140595,0.1142702
3.34168E+18,11.42360976,0.1418035
3.34168E+18,11.41532794,0.1371344
3.34169E+18,11.76476073,0.2111862
3.3417E+18,11.45290991,0.1914951
3.3417E+18,11.60393448,0.1416047
3.34172E+18,11.33283564,0.08319885
3.34172E+18,10.90827128,0.03629126
3.34174E+18,11.67422346,0.1493702
3.34176E+18,10.04632349,0.03588597
3.34176E+18,10.62133551,0.03858748
3.34177E+18,11.54962541,0.03878183
3.34177E+18,11.61254293,0.1525897
3.34178E+18,11.54960169,0.1190506
3.34179E+18,11.57787229,0.2234113
3.34179E+18,11.58076755,0.1535027
3.34181E+18,11.68149953,0.1945018
3.34181E+18,11.76501635,0.2046645
3.34182E+18,11.86680647,0.2238942
3.34183E+18,11.47188182,0.1647553
3.3428E+18,11.44376475,0.03459693
3.3428E+18,11.00431091,0.05861865
3.3428E+18,11.68445208,0.2447999
3.34281E+18,11.65671651,0.2413382
3.34282E+18,11.49779255,0.0907118
3.34282E+18,11.36523197,0.1219367
3.34282E+18,11.93998986,0.2421577
3.34282E+18,11.31224118,0.05268049
3.34283E+18,11.48706667,0.1179481
3.34285E+18,11.64998612,0.2055233
3.34286E+18,11.52281795,0.2037037
3.34287E+18,11.18869589,0.09017646
3.3429E+18,11.54709035,0.141077
3.34293E+18,11.80401953,0.2337039
3.34294E+18,10.79275809,0.03479569
3.34294E+18,11.44732683,0.1426133
3.34295E+18,10.83575839,0.04515123
3.34393E+18,11.54903313,0.1956934
3.34394E+18,11.4263322,0.08798741
3.34396E+18,10.73274943,0.03416451
3.34397E+18,11.5159021,0.1128261
3.34397E+18,11.38632988,0.1046594
3.34397E+18,11.76663731,0.1668066
3.34398E+18,11.4637932,0.08906337
3.344E+18,11.09840661,0.03493639
3.34401E+18,11.20946806,0.1472499
3.34402E+18,11.63717279,0.1558833
3.34403E+18,11.26837521,0.1556464
3.34406E+18,11.53982173,0.1120559
3.34406E+18,11.28972285,0.08902524
3.34514E+18,11.8283006,0.1112847
2.57616E+18,11.88361655,0.2737092
2.57616E+18,11.24261915,0.1332685
2.57616E+18,11.59112669,0.1338145
2.57616E+18,11.53135667,0.201721
2.57616E+18,11.74406539,0.2008134
2.57618E+18,11.11199421,0.02791338
2.5762E+18,10.10872201,0.03536157
2.57621E+18,11.48735954,0.1331789
2.57622E+18,11.61328081,0.1887031
2.57623E+18,11.21098935,0.05428451
2.57719E+18,10.65577346,0.04921993
2.57719E+18,11.49452295,0.1805589
2.5772E+18,11.63405863,0.1784515
2.57721E+18,11.03340003,0.05078114
2.57721E+18,11.58193074,0.1859151
2.57721E+18,11.74622001,0.1913244
2.57721E+18,11.19916326,0.17279
2.57722E+18,11.32638074,0.1713258
2.57722E+18,11.5728298,0.2183415
2.57722E+18,12.16942476,0.1920248
2.57723E+18,11.68803339,0.1889713
2.57723E+18,11.5708169,0.1934955
2.57723E+18,11.73575622,0.2080051
2.57723E+18,11.18219736,0.1948097
2.57723E+18,11.6190947,0.1926603
2.57723E+18,11.3742436,0.1906889
2.57723E+18,11.71244114,0.1908295
2.57723E+18,11.52529438,0.2145997
2.57724E+18,10.66812932,0.0735578
2.57724E+18,11.4370574,0.1310002
2.57724E+18,11.19314893,0.1664764
2.57724E+18,11.36725944,0.1472551
2.57725E+18,11.50275496,0.1314967
2.57726E+18,11.60389212,0.1916146
2.57728E+18,11.06400179,0.1086884
2.57728E+18,9.875793899,0.03069726
2.57728E+18,11.83293789,0.186303
2.5773E+18,11.76557461,0.1819856
2.5773E+18,11.6197766,0.189685
2.57731E+18,11.76408139,0.1946795
2.57731E+18,11.31717672,0.1822048
2.57731E+18,11.63900161,0.1939895
2.57732E+18,11.26570788,0.05099135
2.57732E+18,11.25245504,0.08294354
2.57733E+18,11.9681883,0.329197
2.57733E+18,11.50101176,0.1931694
2.57733E+18,11.6592979,0.1937157
2.57733E+18,10.69925257,0.05105962
2.57734E+18,10.8186293,0.0338915
2.57735E+18,11.60258882,0.2429256
2.57735E+18,11.25435863,0.1871612
2.57831E+18,11.65017086,0.2733872
2.57832E+18,11.35551711,0.183782
2.57833E+18,10.27056009,0.03232244
2.57834E+18,11.52088436,0.1324326
2.57834E+18,11.494168,0.1950467
2.57835E+18,11.15318014,0.06851891
2.57836E+18,11.47174604,0.1915206
2.57836E+18,10.48182792,0.03337611
2.5784E+18,11.78100714,0.2581469
2.5784E+18,11.44395981,0.1654873
2.57842E+18,11.35376759,0.08231905
2.57842E+18,11.22111141,0.05173542
2.57845E+18,11.40931184,0.1841409
2.57845E+18,10.9942615,0.02861802
2.57845E+18,11.68321851,0.2032581
2.57846E+18,11.41774535,0.2034164
2.57846E+18,10.75754543,0.03129421
2.57846E+18,10.36864753,0.03067191
2.57847E+18,11.7571598,0.1862197
2.57847E+18,11.43718516,0.1844308
2.57847E+18,10.92820757,0.03169562
2.57847E+18,11.64594157,0.2004991
2.57944E+18,11.15087922,0.166105
2.57945E+18,11.28778879,0.1905328
2.57948E+18,11.17229024,0.03336643
2.57948E+18,11.06587635,0.03385181
2.57948E+18,11.59659771,0.2405873
2.57949E+18,11.49193347,0.2201632
2.57949E+18,11.80374209,0.2590962
2.5795E+18,11.75961696,0.2433723
2.5795E+18,11.29372854,0.1654869
2.57951E+18,10.84688876,0.05011096
2.57951E+18,11.74144125,0.2522992
2.57952E+18,11.25646964,0.04374143
2.57952E+18,10.31947857,0.02722321
2.57952E+18,11.78223212,0.229338
2.57953E+18,11.7425893,0.2594276
2.99841E+18,11.06203053,0.07190512
2.99841E+18,11.87962821,0.1409853
2.99841E+18,11.7652076,0.2238637
2.99842E+18,11.62172455,0.1442823
2.99843E+18,11.2457513,0.1350112
2.99843E+18,11.13391477,0.08743958
2.99843E+18,11.07940676,0.07205684
2.99843E+18,11.77494215,0.2321952
2.9994E+18,11.3083147,0.1900477
2.99941E+18,11.52806121,0.2196593
2.99941E+18,11.71070102,0.2182765
2.99942E+18,11.45988191,0.1899142
2.99942E+18,11.57706095,0.2237774
2.99943E+18,11.02649618,0.06224189
2.99943E+18,11.91288995,0.2794365
2.99944E+18,11.49820828,0.1906668
2.99944E+18,11.18323392,0.131169
2.99945E+18,11.28475694,0.1280552
2.99945E+18,11.44331894,0.2239853
2.99945E+18,11.61433942,0.1612584
2.99945E+18,11.47417885,0.1624079
2.99945E+18,11.72076038,0.1804207
2.99948E+18,11.56925355,0.1325122
2.99948E+18,11.70540134,0.1381618
2.99949E+18,11.45022565,0.1350429
2.9995E+18,11.71277296,0.1347484
2.9995E+18,12.01998969,0.3097277
2.99951E+18,11.44175549,0.1895677
2.99951E+18,11.69971281,0.2260261
2.99953E+18,10.40874812,0.06334881
2.99953E+18,11.56496135,0.223693
2.99954E+18,11.50190375,0.07319818
2.99955E+18,10.86771326,0.06273972
2.99955E+18,11.11906047,0.06462618
2.99955E+18,10.6601941,0.09248563
2.99956E+18,11.08950225,0.04366531
2.99956E+18,11.35272576,0.06320233
2.99956E+18,11.32579473,0.06398369
3.00052E+18,11.21944577,0.1087751
3.00053E+18,11.66145856,0.1950502
3.00055E+18,11.4627342,0.07186806
3.00056E+18,11.85451529,0.1271792
3.00056E+18,11.49706444,0.1106162
3.00057E+18,10.80678789,0.03704456
3.00057E+18,11.36979883,0.04329413
3.00058E+18,11.83995564,0.2831201
3.00058E+18,11.91266796,0.2676661
3.00058E+18,10.38355496,0.02916132
3.00058E+18,11.45791411,0.1274788
3.00058E+18,11.59865566,0.1530618
3.00059E+18,11.23624223,0.07275695
3.00059E+18,11.11833342,0.1504608
3.00059E+18,11.09672446,0.09840361
3.0006E+18,11.56233289,0.2178351
3.00062E+18,11.5004655,0.1917939
3.00063E+18,11.33678044,0.1075813
3.00063E+18,11.6838667,0.1655739
3.00064E+18,11.69055384,0.1636075
3.00065E+18,11.53196996,0.1566473
3.00067E+18,11.74099043,0.1692891
3.00068E+18,11.82344023,0.2671677
3.00068E+18,11.38715453,0.1620788
3.00068E+18,11.44883162,0.07543728
3.00068E+18,11.30589587,0.07550814
3.00069E+18,11.68315113,0.169624
3.00069E+18,11.80986555,0.07465435
3.00165E+18,10.03006137,0.02763089
3.00165E+18,11.09083315,0.02754135
3.00166E+18,10.46880066,0.05335964
3.00167E+18,11.00208811,0.02999051
3.00167E+18,9.931005118,0.02715317
3.00167E+18,11.00806031,0.02686102
3.00167E+18,9.568055108,0.03068716
3.00168E+18,10.69975825,0.02817506
3.00169E+18,11.34886635,0.1721617
3.00172E+18,11.54530782,0.2275009
3.00173E+18,12.07447015,0.2667925
3.00174E+18,11.42575009,0.143306
3.00174E+18,10.43777971,0.02818461
3.00176E+18,11.41606261,0.1452803
3.00177E+18,11.22672908,0.02812629
3.00177E+18,10.45070812,0.02664931
3.00178E+18,11.424416,0.1248795
3.00178E+18,10.8071774,0.05657154
3.00179E+18,10.65860285,0.02773978
3.0018E+18,11.86631843,0.1706648
3.0018E+18,11.790364,0.13796
3.0018E+18,11.29734716,0.1227672
3.00181E+18,11.31356762,0.1366026
3.00182E+18,11.55008206,0.1390351
3.08722E+18,11.67463564,0.1444626
3.08723E+18,11.62846335,0.1880614
3.08723E+18,11.63107479,0.2454739
3.08724E+18,11.27664622,0.1550023
3.08725E+18,11.48666219,0.1814497
3.08725E+18,11.7120816,0.2380285
3.08727E+18,11.33416099,0.1280169
3.08727E+18,11.49985896,0.1251036
3.08728E+18,11.59236773,0.2124306
3.08728E+18,10.80536687,0.04184432
3.08729E+18,11.65523343,0.1786192
3.0873E+18,11.262525,0.07757577
3.08731E+18,11.34825735,0.0778568
3.08731E+18,11.55340994,0.1820951
3.08731E+18,10.60585662,0.05583545
3.08732E+18,11.7542907,0.1652144
3.08732E+18,11.41198833,0.06504745
3.08732E+18,10.96991438,0.09554514
3.08732E+18,11.72139158,0.2400629
3.08733E+18,11.42507208,0.1815528
3.08733E+18,11.36954001,0.1893042
3.08733E+18,11.41549552,0.06589265
3.08733E+18,11.1496551,0.09225316
3.08734E+18,11.51358262,0.2126692
3.08734E+18,10.60803169,0.02622531
3.08735E+18,11.52023598,0.1561457
3.08736E+18,11.43189503,0.09321532
3.08736E+18,11.05652913,0.06560898
3.08737E+18,10.73694108,0.06559242
3.08737E+18,11.40226023,0.1827062
3.08737E+18,11.18991529,0.1303144
3.08738E+18,10.44924362,0.02178995
3.08739E+18,11.34577744,0.02239811
3.08739E+18,11.72793856,0.2426633
3.08835E+18,11.83020009,0.2461067
3.08835E+18,10.73536143,0.06271347
3.08837E+18,10.63952762,0.02379056
3.08837E+18,11.25058691,0.08102151
3.08837E+18,11.57303291,0.2172298
3.08838E+18,11.62843168,0.2447221
3.0884E+18,10.7674226,0.06397074
3.0884E+18,10.66238372,0.1262321
3.08841E+18,11.21510156,0.1570434
3.08841E+18,11.38649058,0.1262391
3.08842E+18,11.5530297,0.1811789
3.08843E+18,11.26193548,0.1301165
3.08843E+18,11.39725321,0.130205
3.08844E+18,10.92975821,0.05910914
3.08844E+18,11.09500409,0.057678
3.08844E+18,11.90111507,0.1864108
3.08846E+18,11.47763328,0.1830395
3.08847E+18,11.43454373,0.1237646
3.08848E+18,11.71859429,0.1261812
3.08848E+18,11.80148095,0.234847
3.08848E+18,11.64414849,0.2422215
3.08851E+18,11.27860937,0.06013665
3.08852E+18,11.32319794,0.1396637
3.08947E+18,11.5779669,0.1358846
3.08947E+18,11.08374241,0.06027571
3.08948E+18,11.54343289,0.1536467
3.08948E+18,11.65174077,0.1800677
3.08949E+18,11.65235572,0.1950353
3.0895E+18,11.71647358,0.1855653
3.0895E+18,11.6794127,0.1801952
3.0895E+18,11.6565015,0.1930615
3.08951E+18,11.48806556,0.09815286
3.08953E+18,11.28241259,0.1894673
3.08953E+18,11.22776905,0.09656385
3.08954E+18,11.45718201,0.1826427
3.08955E+18,11.553861,0.1821426
3.08955E+18,11.04396125,0.06261826
3.08955E+18,11.49566945,0.1860054
3.08955E+18,11.33741404,0.1270686
3.08956E+18,11.70387943,0.1593378
3.08956E+18,11.66924556,0.1552563
3.10877E+18,11.28087159,0.09452118
3.10877E+18,11.49296357,0.1459063
3.10878E+18,10.80749853,0.1154742
3.10878E+18,11.60366096,0.1147705
3.10878E+18,11.32510166,0.1156956
3.10974E+18,11.5594958,0.04959504
3.10974E+18,11.70137488,0.2247718
3.10975E+18,11.45334108,0.1672511
3.10975E+18,11.71100546,0.2235207
3.10976E+18,11.50317467,0.1365344
3.10978E+18,11.60614093,0.1143593
3.10978E+18,11.49065952,0.1682697
3.10978E+18,11.09758141,0.1129459
3.10978E+18,11.47643798,0.1098026
3.10978E+18,11.48815501,0.108339
3.10979E+18,11.46535303,0.1242509
3.10979E+18,11.41728164,0.1237224
3.1098E+18,10.83167697,0.08079458
3.1098E+18,11.49761311,0.1815622
3.10981E+18,11.86522116,0.163524
3.10982E+18,11.22421351,0.108981
3.10982E+18,11.23507764,0.1742158
3.10983E+18,10.88882945,0.09405293
3.10983E+18,11.63729559,0.1835981
3.10983E+18,10.88662078,0.05583867
3.10984E+18,11.31879753,0.1920202
3.10984E+18,12.01684232,0.2701605
3.10984E+18,11.316993,0.1410712
3.10985E+18,11.57091481,0.1057953
3.10985E+18,11.3649035,0.1157143
3.10985E+18,10.8621286,0.07358941
3.10986E+18,11.52162313,0.2238124
3.10987E+18,11.77093032,0.2383434
3.10987E+18,11.10509466,0.1508707
3.10987E+18,10.35702997,0.03039246
3.10988E+18,10.88536437,0.1133681
3.10988E+18,11.60558657,0.1839331
3.10988E+18,11.22061258,0.1237873
3.10989E+18,11.77884761,0.2637092
3.10989E+18,11.49315894,0.1842209
3.10989E+18,11.11273128,0.0560188
3.1099E+18,11.82492294,0.2249845
3.1099E+18,11.35031317,0.134772
3.1099E+18,11.54568331,0.2117479
3.10991E+18,11.74298375,0.2446225
3.11088E+18,11.60104117,0.1955583
3.11088E+18,11.65901576,0.1813787
3.11088E+18,11.74590845,0.2014211
3.11088E+18,11.65009831,0.2245964
3.11088E+18,10.90469704,0.05848894
3.11089E+18,11.37298739,0.1065026
3.11089E+18,11.69930154,0.2161895
3.11091E+18,11.55858518,0.1743388
3.11091E+18,11.31575774,0.1485772
3.11091E+18,11.38621224,0.1607699
3.11092E+18,12.10199059,0.2115167
3.11092E+18,10.52289476,0.04590614
3.11093E+18,11.4633543,0.1617557
3.11093E+18,11.38796452,0.1610469
3.11094E+18,11.20645736,0.05159916
3.11095E+18,11.84621929,0.2431342
3.11096E+18,11.71388473,0.2246227
3.11096E+18,11.58131638,0.224279
3.11097E+18,11.33777178,0.1740222
3.11097E+18,11.2756843,0.1680027
3.11097E+18,11.83430104,0.251913
3.11098E+18,11.65942186,0.2007776
3.11098E+18,11.68956419,0.2412444
3.11099E+18,11.82842399,0.2036814
3.11099E+18,10.61864634,0.0383588
3.11099E+18,11.76390799,0.2282238
3.11099E+18,11.62120709,0.2344889
3.111E+18,11.10915365,0.0390864
3.111E+18,11.03213952,0.07115012
3.111E+18,11.47735811,0.1856655
3.111E+18,11.36079832,0.2017212
3.111E+18,11.49145499,0.203078
3.11101E+18,10.98331965,0.04617212
3.11101E+18,11.552203,0.1848429
3.11101E+18,11.44341072,0.1181661
3.11101E+18,10.34001426,0.04321439
3.11102E+18,11.51734564,0.1196516
3.11102E+18,11.14934208,0.0439964
3.11102E+18,9.950097199,0.04152301
3.11102E+18,10.49631235,0.04682246
3.11103E+18,10.70866921,0.04493117
3.11103E+18,11.66787164,0.1638342
3.11199E+18,11.495122,0.185461
3.11199E+18,11.7823165,0.2236985
3.112E+18,11.6865356,0.1967985
3.11201E+18,11.58373281,0.1754762
3.11202E+18,11.45517569,0.1475702
3.11202E+18,10.89234102,0.117972
3.11202E+18,11.48994413,0.1065434
3.11202E+18,11.13140008,0.1203274
3.11204E+18,11.59667398,0.1587488
3.11204E+18,11.25852503,0.1498795
3.11205E+18,11.41760349,0.1591338
3.11205E+18,11.13996709,0.174467
3.11206E+18,11.53637531,0.147579
3.11208E+18,10.35683903,0.05952056
3.11209E+18,10.84830028,0.05921602
3.11209E+18,10.28835316,0.04381653
3.1121E+18,11.15140488,0.07212181
3.11211E+18,11.80528332,0.04527752
3.11211E+18,11.08440116,0.04383922
3.11212E+18,10.81828824,0.04491827
3.11212E+18,10.3430034,0.04800477
3.11212E+18,10.57691502,0.04523424
3.11212E+18,10.64959615,0.04240753
3.11215E+18,11.06252627,0.09064095
3.11215E+18,10.75423787,0.09067629
3.11215E+18,10.45463617,0.03402879
3.11215E+18,11.75134994,0.1872949
3.11215E+18,11.6491529,0.03342312
3.11216E+18,10.95284073,0.1055461
3.11311E+18,11.60438617,0.2015593
3.11312E+18,11.85158372,0.2023235
3.11312E+18,11.71741247,0.2014571
3.11312E+18,11.63841195,0.1202101
3.11312E+18,11.30003825,0.1804202
3.11313E+18,11.54997709,0.1906247
3.11315E+18,11.64797726,0.2239288
3.11315E+18,11.35102028,0.1422561
3.11316E+18,10.8856425,0.1436577
3.11316E+18,11.46067064,0.2223518
3.11317E+18,11.06030516,0.1224537
3.11318E+18,11.99169771,0.2721648
3.11318E+18,11.59740731,0.1478853
3.11319E+18,12.00210652,0.2744383
3.11319E+18,11.25897247,0.1091642
3.1132E+18,11.66540605,0.2215577
